date,store_location,product_detail,daily_qty
2023-01-04,Astoria,Earl Grey Rg,6.0
2023-01-04,Astoria,English Breakfast Lg,7.0
2023-01-04,Astoria,English Breakfast Rg,3.0
2023-01-04,Astoria,Espresso shot,4.0
2023-01-04,Astoria,Ethiopia Lg,3.0
2023-01-04,Astoria,Ethiopia Rg,1.0
2023-01-04,Astoria,Ethiopia Sm,9.0
2023-01-04,Astoria,Ginger Biscotti,2.0
2023-01-04,Astoria,Ginger Scone,3.0
2023-01-04,Astoria,Hazelnut Biscotti,2.0
2023-01-04,Astoria,Jamaican Coffee River Lg,7.0
2023-01-04,Astoria,Jamaican Coffee River Rg,7.0
2023-01-04,Astoria,Jamaican Coffee River Sm,9.0
2023-01-04,Astoria,Jumbo Savory Scone,2.0
2023-01-04,Astoria,Latte,4.0
2023-01-04,Astoria,Latte Rg,7.0
2023-01-04,Astoria,Lemon Grass Lg,7.0
2023-01-04,Astoria,Lemon Grass Rg,4.0
2023-01-04,Astoria,Morning Sunrise Chai Lg,9.0
2023-01-04,Astoria,Morning Sunrise Chai Rg,4.0
2023-01-04,Astoria,Our Old Time Diner Blend Lg,5.0
2023-01-04,Astoria,Our Old Time Diner Blend Rg,10.0
2023-01-04,Astoria,Our Old Time Diner Blend Sm,6.0
2023-01-04,Astoria,Peppermint Lg,11.0
2023-01-04,Astoria,Peppermint Rg,4.0
2023-01-04,Astoria,Serenity Green Tea Lg,7.0
2023-01-04,Astoria,Serenity Green Tea Rg,8.0
2023-01-04,Astoria,Spicy Eye Opener Chai Lg,5.0
2023-01-04,Astoria,Spicy Eye Opener Chai Rg,9.0
2023-01-04,Astoria,Sustainably Grown Organic Lg,2.0
2023-01-04,Astoria,Sustainably Grown Organic Rg,7.0
2023-01-04,Astoria,Traditional Blend Chai Lg,7.0
2023-01-04,Astoria,Traditional Blend Chai Rg,3.0
2023-01-04,Hell's Kitchen,Brazilian Lg,9.0
2023-01-04,Hell's Kitchen,Brazilian Rg,7.0
2023-01-04,Hell's Kitchen,Brazilian Sm,9.0
2023-01-04,Hell's Kitchen,Cappuccino,8.0
2023-01-04,Hell's Kitchen,Cappuccino Lg,3.0
2023-01-04,Hell's Kitchen,Chocolate Chip Biscotti,2.0
2023-01-04,Hell's Kitchen,Chocolate Croissant,1.0
2023-01-04,Hell's Kitchen,Columbian Medium Roast Lg,4.0
2023-01-04,Hell's Kitchen,Columbian Medium Roast Rg,13.0
2023-01-04,Hell's Kitchen,Columbian Medium Roast Sm,4.0
2023-01-04,Hell's Kitchen,Cranberry Scone,2.0
2023-01-04,Hell's Kitchen,Croissant,1.0
2023-01-04,Hell's Kitchen,Dark chocolate Lg,9.0
2023-01-04,Hell's Kitchen,Dark chocolate Rg,4.0
2023-01-04,Hell's Kitchen,Earl Grey Lg,5.0
2023-01-04,Hell's Kitchen,Earl Grey Rg,13.0
2023-01-04,Hell's Kitchen,English Breakfast Lg,3.0
2023-01-04,Hell's Kitchen,English Breakfast Rg,2.0
2023-01-04,Hell's Kitchen,Espresso shot,7.0
2023-01-04,Hell's Kitchen,Ethiopia Lg,3.0
2023-01-04,Hell's Kitchen,Ethiopia Rg,7.0
2023-01-04,Hell's Kitchen,Ethiopia Sm,4.0
2023-01-04,Hell's Kitchen,Ginger Biscotti,3.0
2023-01-04,Hell's Kitchen,Ginger Scone,3.0
2023-01-04,Hell's Kitchen,Hazelnut Biscotti,1.0
2023-01-04,Hell's Kitchen,Jamaican Coffee River Lg,3.0
2023-01-04,Hell's Kitchen,Jamaican Coffee River Rg,7.0
2023-01-04,Hell's Kitchen,Jamaican Coffee River Sm,11.0
2023-01-04,Hell's Kitchen,Jumbo Savory Scone,2.0
2023-01-04,Hell's Kitchen,Latte,3.0
2023-01-04,Hell's Kitchen,Latte Rg,9.0
2023-01-04,Hell's Kitchen,Lemon Grass Lg,2.0
2023-01-04,Hell's Kitchen,Lemon Grass Rg,5.0
2023-01-04,Hell's Kitchen,Morning Sunrise Chai Lg,3.0
2023-01-04,Hell's Kitchen,Our Old Time Diner Blend Lg,5.0
2023-01-04,Hell's Kitchen,Our Old Time Diner Blend Rg,1.0
2023-01-04,Hell's Kitchen,Our Old Time Diner Blend Sm,6.0
2023-01-04,Hell's Kitchen,Ouro Brasileiro shot,7.0
2023-01-04,Hell's Kitchen,Peppermint Lg,6.0
2023-01-04,Hell's Kitchen,Peppermint Rg,12.0
2023-01-04,Hell's Kitchen,Scottish Cream Scone ,1.0
2023-01-04,Hell's Kitchen,Serenity Green Tea Lg,7.0
2023-01-04,Hell's Kitchen,Serenity Green Tea Rg,10.0
2023-01-04,Hell's Kitchen,Spicy Eye Opener Chai Lg,8.0
2023-01-04,Hell's Kitchen,Spicy Eye Opener Chai Rg,7.0
2023-01-04,Hell's Kitchen,Sustainably Grown Organic Lg,5.0
2023-01-04,Hell's Kitchen,Sustainably Grown Organic Rg,5.0
2023-01-04,Hell's Kitchen,Traditional Blend Chai Lg,2.0
2023-01-04,Hell's Kitchen,Traditional Blend Chai Rg,2.0
2023-01-04,Lower Manhattan,Almond Croissant,4.0
2023-01-04,Lower Manhattan,Brazilian Lg,9.0
2023-01-04,Lower Manhattan,Brazilian Rg,2.0
2023-01-04,Lower Manhattan,Brazilian Sm,2.0
2023-01-04,Lower Manhattan,Cappuccino,7.0
2023-01-04,Lower Manhattan,Cappuccino Lg,2.0
2023-01-04,Lower Manhattan,Chocolate Chip Biscotti,2.0
2023-01-04,Lower Manhattan,Chocolate Croissant,6.0
2023-01-04,Lower Manhattan,Columbian Medium Roast Lg,5.0
2023-01-04,Lower Manhattan,Columbian Medium Roast Rg,3.0
2023-01-04,Lower Manhattan,Columbian Medium Roast Sm,6.0
2023-01-04,Lower Manhattan,Dark chocolate Lg,3.0
2023-01-04,Lower Manhattan,Dark chocolate Rg,2.0
2023-01-04,Lower Manhattan,Earl Grey Lg,7.0
2023-01-04,Lower Manhattan,Earl Grey Rg,9.0
2023-01-04,Lower Manhattan,English Breakfast Lg,6.0
2023-01-04,Lower Manhattan,English Breakfast Rg,2.0
2023-01-04,Lower Manhattan,Espresso shot,2.0
2023-01-04,Lower Manhattan,Ethiopia Lg,2.0
2023-01-04,Lower Manhattan,Ethiopia Sm,5.0
2023-01-04,Lower Manhattan,Ginger Biscotti,2.0
2023-01-04,Lower Manhattan,Ginger Scone,3.0
2023-01-04,Lower Manhattan,Hazelnut Biscotti,2.0
2023-01-04,Lower Manhattan,Jamaican Coffee River Lg,6.0
2023-01-04,Lower Manhattan,Jamaican Coffee River Rg,5.0
2023-01-04,Lower Manhattan,Jamaican Coffee River Sm,8.0
2023-01-04,Lower Manhattan,Latte,2.0
2023-01-04,Lower Manhattan,Latte Rg,3.0
2023-01-04,Lower Manhattan,Lemon Grass Lg,3.0
2023-01-04,Lower Manhattan,Lemon Grass Rg,4.0
2023-01-04,Lower Manhattan,Morning Sunrise Chai Lg,4.0
2023-01-04,Lower Manhattan,Morning Sunrise Chai Rg,7.0
2023-01-04,Lower Manhattan,Oatmeal Scone,3.0
2023-01-04,Lower Manhattan,Our Old Time Diner Blend Lg,9.0
2023-01-04,Lower Manhattan,Our Old Time Diner Blend Rg,5.0
2023-01-04,Lower Manhattan,Our Old Time Diner Blend Sm,9.0
2023-01-04,Lower Manhattan,Ouro Brasileiro shot,3.0
2023-01-04,Lower Manhattan,Peppermint Lg,11.0
2023-01-04,Lower Manhattan,Peppermint Rg,3.0
2023-01-04,Lower Manhattan,Serenity Green Tea Lg,3.0
2023-01-04,Lower Manhattan,Serenity Green Tea Rg,2.0
2023-01-04,Lower Manhattan,Spicy Eye Opener Chai Lg,5.0
2023-01-04,Lower Manhattan,Spicy Eye Opener Chai Rg,4.0
2023-01-04,Lower Manhattan,Sustainably Grown Organic Lg,5.0
2023-01-04,Lower Manhattan,Sustainably Grown Organic Rg,2.0
2023-01-04,Lower Manhattan,Traditional Blend Chai Lg,1.0
2023-01-04,Lower Manhattan,Traditional Blend Chai Rg,8.0
2023-01-05,Astoria,Brazilian Lg,5.0
2023-01-05,Astoria,Brazilian Rg,4.0
2023-01-05,Astoria,Brazilian Sm,6.0
2023-01-05,Astoria,Cappuccino,4.0
2023-01-05,Astoria,Cappuccino Lg,7.0
2023-01-05,Astoria,Chocolate Croissant,4.0
2023-01-05,Astoria,Columbian Medium Roast Lg,3.0
2023-01-05,Astoria,Columbian Medium Roast Rg,7.0
2023-01-05,Astoria,Columbian Medium Roast Sm,4.0
2023-01-05,Astoria,Cranberry Scone,4.0
2023-01-05,Astoria,Croissant,4.0
2023-01-05,Astoria,Dark chocolate Lg,10.0
2023-01-05,Astoria,Dark chocolate Rg,7.0
2023-01-05,Astoria,Earl Grey Lg,12.0
2023-01-05,Astoria,Earl Grey Rg,10.0
2023-01-05,Astoria,English Breakfast Lg,8.0
2023-01-05,Astoria,English Breakfast Rg,5.0
2023-01-05,Astoria,Espresso shot,12.0
2023-01-05,Astoria,Ethiopia Rg,6.0
2023-01-05,Astoria,Ethiopia Sm,3.0
2023-01-05,Astoria,Ginger Biscotti,1.0
2023-01-05,Astoria,Ginger Scone,4.0
2023-01-05,Astoria,Hazelnut Biscotti,1.0
2023-01-05,Astoria,Jamaican Coffee River Lg,8.0
2023-01-05,Astoria,Jamaican Coffee River Rg,9.0
2023-01-05,Astoria,Jamaican Coffee River Sm,5.0
2023-01-05,Astoria,Jumbo Savory Scone,4.0
2023-01-05,Astoria,Latte,5.0
2023-01-05,Astoria,Latte Rg,13.0
2023-01-05,Astoria,Lemon Grass Lg,9.0
2023-01-05,Astoria,Lemon Grass Rg,6.0
2023-01-05,Astoria,Morning Sunrise Chai Lg,1.0
2023-01-05,Astoria,Morning Sunrise Chai Rg,3.0
2023-01-05,Astoria,Oatmeal Scone,5.0
2023-01-05,Astoria,Our Old Time Diner Blend Lg,1.0
2023-01-05,Astoria,Our Old Time Diner Blend Rg,10.0
2023-01-05,Astoria,Our Old Time Diner Blend Sm,5.0
2023-01-05,Astoria,Peppermint Lg,11.0
2023-01-05,Astoria,Peppermint Rg,4.0
2023-01-05,Astoria,Scottish Cream Scone ,3.0
2023-01-05,Astoria,Serenity Green Tea Lg,7.0
2023-01-05,Astoria,Serenity Green Tea Rg,5.0
2023-01-05,Astoria,Spicy Eye Opener Chai Lg,9.0
2023-01-05,Astoria,Spicy Eye Opener Chai Rg,4.0
2023-01-05,Astoria,Sustainably Grown Organic Lg,5.0
2023-01-05,Astoria,Sustainably Grown Organic Rg,15.0
2023-01-05,Astoria,Traditional Blend Chai Lg,1.0
2023-01-05,Astoria,Traditional Blend Chai Rg,6.0
2023-01-05,Hell's Kitchen,Almond Croissant,1.0
2023-01-05,Hell's Kitchen,Brazilian Lg,3.0
2023-01-05,Hell's Kitchen,Brazilian Rg,3.0
2023-01-05,Hell's Kitchen,Brazilian Sm,6.0
2023-01-05,Hell's Kitchen,Cappuccino,7.0
2023-01-05,Hell's Kitchen,Cappuccino Lg,4.0
2023-01-05,Hell's Kitchen,Chocolate Chip Biscotti,1.0
2023-01-05,Hell's Kitchen,Chocolate Croissant,2.0
2023-01-05,Hell's Kitchen,Columbian Medium Roast Lg,2.0
2023-01-05,Hell's Kitchen,Columbian Medium Roast Rg,9.0
2023-01-05,Hell's Kitchen,Columbian Medium Roast Sm,9.0
2023-01-05,Hell's Kitchen,Cranberry Scone,5.0
2023-01-05,Hell's Kitchen,Croissant,2.0
2023-01-05,Hell's Kitchen,Dark chocolate Lg,6.0
2023-01-05,Hell's Kitchen,Dark chocolate Rg,2.0
2023-01-05,Hell's Kitchen,Earl Grey Lg,6.0
2023-01-05,Hell's Kitchen,Earl Grey Rg,7.0
2023-01-05,Hell's Kitchen,English Breakfast Lg,8.0
2023-01-05,Hell's Kitchen,English Breakfast Rg,9.0
2023-01-05,Hell's Kitchen,Espresso shot,2.0
2023-01-05,Hell's Kitchen,Ethiopia Lg,3.0
2023-01-05,Hell's Kitchen,Ethiopia Rg,9.0
2023-01-05,Hell's Kitchen,Ethiopia Sm,4.0
2023-01-05,Hell's Kitchen,Ginger Biscotti,1.0
2023-01-05,Hell's Kitchen,Ginger Scone,1.0
2023-01-05,Hell's Kitchen,Hazelnut Biscotti,1.0
2023-01-05,Hell's Kitchen,Jamaican Coffee River Lg,1.0
2023-01-05,Hell's Kitchen,Jamaican Coffee River Rg,7.0
2023-01-05,Hell's Kitchen,Jamaican Coffee River Sm,6.0
2023-01-05,Hell's Kitchen,Latte,6.0
2023-01-05,Hell's Kitchen,Latte Rg,5.0
2023-01-05,Hell's Kitchen,Lemon Grass Lg,6.0
2023-01-05,Hell's Kitchen,Lemon Grass Rg,3.0
2023-01-05,Hell's Kitchen,Morning Sunrise Chai Lg,3.0
2023-01-05,Hell's Kitchen,Morning Sunrise Chai Rg,5.0
2023-01-05,Hell's Kitchen,Our Old Time Diner Blend Lg,9.0
2023-01-05,Hell's Kitchen,Our Old Time Diner Blend Rg,1.0
2023-01-05,Hell's Kitchen,Our Old Time Diner Blend Sm,7.0
2023-01-05,Hell's Kitchen,Ouro Brasileiro shot,6.0
2023-01-05,Hell's Kitchen,Peppermint Lg,6.0
2023-01-05,Hell's Kitchen,Peppermint Rg,9.0
2023-01-05,Hell's Kitchen,Scottish Cream Scone ,3.0
2023-01-05,Hell's Kitchen,Serenity Green Tea Lg,7.0
2023-01-05,Hell's Kitchen,Serenity Green Tea Rg,5.0
2023-01-05,Hell's Kitchen,Spicy Eye Opener Chai Lg,1.0
2023-01-05,Hell's Kitchen,Spicy Eye Opener Chai Rg,8.0
2023-01-05,Hell's Kitchen,Sustainably Grown Organic Lg,7.0
2023-01-05,Hell's Kitchen,Sustainably Grown Organic Rg,6.0
2023-01-05,Hell's Kitchen,Traditional Blend Chai Lg,3.0
2023-01-05,Hell's Kitchen,Traditional Blend Chai Rg,2.0
2023-01-05,Lower Manhattan,Almond Croissant,2.0
2023-01-05,Lower Manhattan,Brazilian Lg,8.0
2023-01-05,Lower Manhattan,Brazilian Rg,5.0
2023-01-05,Lower Manhattan,Brazilian Sm,5.0
2023-01-05,Lower Manhattan,Cappuccino,8.0
2023-01-05,Lower Manhattan,Cappuccino Lg,9.0
2023-01-05,Lower Manhattan,Chocolate Chip Biscotti,1.0
2023-01-05,Lower Manhattan,Chocolate Croissant,3.0
2023-01-05,Lower Manhattan,Columbian Medium Roast Lg,5.0
2023-01-05,Lower Manhattan,Columbian Medium Roast Rg,8.0
2023-01-05,Lower Manhattan,Columbian Medium Roast Sm,4.0
2023-01-05,Lower Manhattan,Cranberry Scone,2.0
2023-01-05,Lower Manhattan,Croissant,3.0
2023-01-05,Lower Manhattan,Dark chocolate Lg,3.0
2023-01-05,Lower Manhattan,Dark chocolate Rg,2.0
2023-01-05,Lower Manhattan,Earl Grey Lg,3.0
2023-01-05,Lower Manhattan,Earl Grey Rg,4.0
2023-01-05,Lower Manhattan,English Breakfast Lg,13.0
2023-01-05,Lower Manhattan,English Breakfast Rg,8.0
2023-01-05,Lower Manhattan,Espresso shot,2.0
2023-01-05,Lower Manhattan,Ethiopia Lg,2.0
2023-01-05,Lower Manhattan,Ethiopia Rg,2.0
2023-01-05,Lower Manhattan,Ethiopia Sm,6.0
2023-01-05,Lower Manhattan,Ginger Biscotti,2.0
2023-01-05,Lower Manhattan,Ginger Scone,4.0
2023-01-05,Lower Manhattan,Hazelnut Biscotti,1.0
2023-01-05,Lower Manhattan,Jamaican Coffee River Lg,8.0
2023-01-05,Lower Manhattan,Jamaican Coffee River Rg,9.0
2023-01-05,Lower Manhattan,Jamaican Coffee River Sm,6.0
2023-01-05,Lower Manhattan,Jumbo Savory Scone,4.0
2023-01-05,Lower Manhattan,Latte,8.0
2023-01-05,Lower Manhattan,Latte Rg,7.0
2023-01-05,Lower Manhattan,Lemon Grass Lg,8.0
2023-01-05,Lower Manhattan,Lemon Grass Rg,6.0
2023-01-05,Lower Manhattan,Morning Sunrise Chai Lg,1.0
2023-01-05,Lower Manhattan,Morning Sunrise Chai Rg,8.0
2023-01-05,Lower Manhattan,Oatmeal Scone,2.0
2023-01-05,Lower Manhattan,Our Old Time Diner Blend Lg,2.0
2023-01-05,Lower Manhattan,Our Old Time Diner Blend Rg,5.0
2023-01-05,Lower Manhattan,Our Old Time Diner Blend Sm,3.0
2023-01-05,Lower Manhattan,Ouro Brasileiro shot,8.0
2023-01-05,Lower Manhattan,Peppermint Lg,8.0
2023-01-05,Lower Manhattan,Peppermint Rg,1.0
2023-01-05,Lower Manhattan,Scottish Cream Scone ,2.0
2023-01-05,Lower Manhattan,Serenity Green Tea Lg,9.0
2023-01-05,Lower Manhattan,Serenity Green Tea Rg,5.0
2023-01-05,Lower Manhattan,Spicy Eye Opener Chai Lg,4.0
2023-01-05,Lower Manhattan,Spicy Eye Opener Chai Rg,9.0
2023-01-05,Lower Manhattan,Sustainably Grown Organic Lg,5.0
2023-01-05,Lower Manhattan,Sustainably Grown Organic Rg,4.0
2023-01-05,Lower Manhattan,Traditional Blend Chai Lg,2.0
2023-01-05,Lower Manhattan,Traditional Blend Chai Rg,9.0
2023-01-06,Astoria,Almond Croissant,1.0
2023-01-06,Astoria,Brazilian Lg,6.0
2023-01-06,Astoria,Brazilian Rg,2.0
2023-01-06,Astoria,Brazilian Sm,3.0
2023-01-06,Astoria,Cappuccino,7.0
2023-01-06,Astoria,Cappuccino Lg,9.0
2023-01-06,Astoria,Chocolate Croissant,2.0
2023-01-06,Astoria,Columbian Medium Roast Lg,11.0
2023-01-06,Astoria,Columbian Medium Roast Rg,7.0
2023-01-06,Astoria,Columbian Medium Roast Sm,5.0
2023-01-06,Astoria,Cranberry Scone,4.0
2023-01-06,Astoria,Dark chocolate Lg,6.0
2023-01-06,Astoria,Dark chocolate Rg,5.0
2023-01-06,Astoria,Earl Grey Lg,4.0
2023-01-06,Astoria,Earl Grey Rg,1.0
2023-01-06,Astoria,English Breakfast Lg,10.0
2023-01-06,Astoria,English Breakfast Rg,3.0
2023-01-06,Astoria,Espresso shot,2.0
2023-01-06,Astoria,Ethiopia Lg,3.0
2023-01-06,Astoria,Ethiopia Rg,4.0
2023-01-06,Astoria,Ethiopia Sm,4.0
2023-01-06,Astoria,Ginger Biscotti,5.0
2023-01-06,Astoria,Ginger Scone,4.0
2023-01-06,Astoria,Hazelnut Biscotti,4.0
2023-01-06,Astoria,Jamaican Coffee River Lg,9.0
2023-01-06,Astoria,Jamaican Coffee River Sm,2.0
2023-01-06,Astoria,Jumbo Savory Scone,3.0
2023-01-06,Astoria,Latte,6.0
2023-01-06,Astoria,Latte Rg,2.0
2023-01-06,Astoria,Lemon Grass Lg,7.0
2023-01-06,Astoria,Lemon Grass Rg,6.0
2023-01-06,Astoria,Morning Sunrise Chai Lg,6.0
2023-01-06,Astoria,Morning Sunrise Chai Rg,3.0
2023-01-06,Astoria,Oatmeal Scone,2.0
2023-01-06,Astoria,Our Old Time Diner Blend Lg,3.0
2023-01-06,Astoria,Our Old Time Diner Blend Rg,4.0
2023-01-06,Astoria,Our Old Time Diner Blend Sm,4.0
2023-01-06,Astoria,Peppermint Rg,8.0
2023-01-06,Astoria,Scottish Cream Scone ,4.0
2023-01-06,Astoria,Serenity Green Tea Lg,8.0
2023-01-06,Astoria,Serenity Green Tea Rg,2.0
2023-01-06,Astoria,Spicy Eye Opener Chai Lg,5.0
2023-01-06,Astoria,Spicy Eye Opener Chai Rg,10.0
2023-01-06,Astoria,Sustainably Grown Organic Lg,8.0
2023-01-06,Astoria,Sustainably Grown Organic Rg,2.0
2023-01-06,Astoria,Traditional Blend Chai Lg,2.0
2023-01-06,Astoria,Traditional Blend Chai Rg,6.0
2023-01-06,Hell's Kitchen,Almond Croissant,3.0
2023-01-06,Hell's Kitchen,Brazilian Lg,9.0
2023-01-06,Hell's Kitchen,Brazilian Rg,4.0
2023-01-06,Hell's Kitchen,Brazilian Sm,6.0
2023-01-06,Hell's Kitchen,Cappuccino,2.0
2023-01-06,Hell's Kitchen,Cappuccino Lg,3.0
2023-01-06,Hell's Kitchen,Chocolate Chip Biscotti,2.0
2023-01-06,Hell's Kitchen,Chocolate Croissant,2.0
2023-01-06,Hell's Kitchen,Columbian Medium Roast Lg,9.0
2023-01-06,Hell's Kitchen,Columbian Medium Roast Rg,4.0
2023-01-06,Hell's Kitchen,Columbian Medium Roast Sm,2.0
2023-01-06,Hell's Kitchen,Cranberry Scone,1.0
2023-01-06,Hell's Kitchen,Croissant,1.0
2023-01-06,Hell's Kitchen,Dark chocolate Lg,3.0
2023-01-06,Hell's Kitchen,Dark chocolate Rg,4.0
2023-01-06,Hell's Kitchen,Earl Grey Lg,2.0
2023-01-06,Hell's Kitchen,Earl Grey Rg,4.0
2023-01-06,Hell's Kitchen,English Breakfast Lg,4.0
2023-01-06,Hell's Kitchen,English Breakfast Rg,5.0
2023-01-06,Hell's Kitchen,Espresso shot,5.0
2023-01-06,Hell's Kitchen,Ethiopia Lg,6.0
2023-01-06,Hell's Kitchen,Ethiopia Rg,9.0
2023-01-06,Hell's Kitchen,Ethiopia Sm,13.0
2023-01-06,Hell's Kitchen,Ginger Biscotti,4.0
2023-01-06,Hell's Kitchen,Ginger Scone,2.0
2023-01-06,Hell's Kitchen,Hazelnut Biscotti,2.0
2023-01-06,Hell's Kitchen,Jamaican Coffee River Lg,5.0
2023-01-06,Hell's Kitchen,Jamaican Coffee River Rg,8.0
2023-01-06,Hell's Kitchen,Jamaican Coffee River Sm,9.0
2023-01-06,Hell's Kitchen,Jumbo Savory Scone,1.0
2023-01-06,Hell's Kitchen,Latte,5.0
2023-01-06,Hell's Kitchen,Latte Rg,2.0
2023-01-06,Hell's Kitchen,Lemon Grass Lg,9.0
2023-01-06,Hell's Kitchen,Lemon Grass Rg,8.0
2023-01-06,Hell's Kitchen,Morning Sunrise Chai Lg,2.0
2023-01-06,Hell's Kitchen,Morning Sunrise Chai Rg,8.0
2023-01-06,Hell's Kitchen,Oatmeal Scone,4.0
2023-01-06,Hell's Kitchen,Our Old Time Diner Blend Lg,12.0
2023-01-06,Hell's Kitchen,Our Old Time Diner Blend Rg,7.0
2023-01-06,Hell's Kitchen,Our Old Time Diner Blend Sm,6.0
2023-01-06,Hell's Kitchen,Ouro Brasileiro shot,10.0
2023-01-06,Hell's Kitchen,Peppermint Lg,1.0
2023-01-06,Hell's Kitchen,Peppermint Rg,8.0
2023-01-06,Hell's Kitchen,Scottish Cream Scone ,3.0
2023-01-06,Hell's Kitchen,Serenity Green Tea Lg,4.0
2023-01-06,Hell's Kitchen,Serenity Green Tea Rg,8.0
2023-01-06,Hell's Kitchen,Spicy Eye Opener Chai Lg,6.0
2023-01-06,Hell's Kitchen,Spicy Eye Opener Chai Rg,4.0
2023-01-06,Hell's Kitchen,Sustainably Grown Organic Lg,5.0
2023-01-06,Hell's Kitchen,Sustainably Grown Organic Rg,2.0
2023-01-06,Hell's Kitchen,Traditional Blend Chai Lg,5.0
2023-01-06,Hell's Kitchen,Traditional Blend Chai Rg,3.0
2023-01-06,Lower Manhattan,Almond Croissant,1.0
2023-01-06,Lower Manhattan,Brazilian Lg,8.0
2023-01-06,Lower Manhattan,Brazilian Rg,7.0
2023-01-06,Lower Manhattan,Brazilian Sm,6.0
2023-01-06,Lower Manhattan,Cappuccino,4.0
2023-01-06,Lower Manhattan,Cappuccino Lg,6.0
2023-01-06,Lower Manhattan,Chocolate Chip Biscotti,1.0
2023-01-06,Lower Manhattan,Chocolate Croissant,5.0
2023-01-06,Lower Manhattan,Columbian Medium Roast Lg,4.0
2023-01-06,Lower Manhattan,Columbian Medium Roast Rg,15.0
2023-01-06,Lower Manhattan,Columbian Medium Roast Sm,5.0
2023-01-06,Lower Manhattan,Cranberry Scone,2.0
2023-01-06,Lower Manhattan,Croissant,1.0
2023-01-06,Lower Manhattan,Dark chocolate Lg,9.0
2023-01-06,Lower Manhattan,Dark chocolate Rg,11.0
2023-01-06,Lower Manhattan,Earl Grey Lg,8.0
2023-01-06,Lower Manhattan,Earl Grey Rg,5.0
2023-01-06,Lower Manhattan,English Breakfast Lg,12.0
2023-01-06,Lower Manhattan,English Breakfast Rg,9.0
2023-01-06,Lower Manhattan,Espresso shot,8.0
2023-01-06,Lower Manhattan,Ethiopia Lg,5.0
2023-01-06,Lower Manhattan,Ethiopia Rg,4.0
2023-01-06,Lower Manhattan,Ethiopia Sm,7.0
2023-01-06,Lower Manhattan,Ginger Biscotti,2.0
2023-01-06,Lower Manhattan,Ginger Scone,3.0
2023-01-06,Lower Manhattan,Hazelnut Biscotti,5.0
2023-01-06,Lower Manhattan,Jamaican Coffee River Lg,4.0
2023-01-06,Lower Manhattan,Jamaican Coffee River Rg,3.0
2023-01-06,Lower Manhattan,Jamaican Coffee River Sm,6.0
2023-01-06,Lower Manhattan,Jumbo Savory Scone,2.0
2023-01-06,Lower Manhattan,Latte,4.0
2023-01-06,Lower Manhattan,Latte Rg,7.0
2023-01-06,Lower Manhattan,Lemon Grass Lg,2.0
2023-01-06,Lower Manhattan,Lemon Grass Rg,8.0
2023-01-06,Lower Manhattan,Morning Sunrise Chai Lg,5.0
2023-01-06,Lower Manhattan,Morning Sunrise Chai Rg,3.0
2023-01-06,Lower Manhattan,Oatmeal Scone,1.0
2023-01-06,Lower Manhattan,Our Old Time Diner Blend Lg,2.0
2023-01-06,Lower Manhattan,Our Old Time Diner Blend Rg,9.0
2023-01-06,Lower Manhattan,Our Old Time Diner Blend Sm,4.0
2023-01-06,Lower Manhattan,Ouro Brasileiro shot,3.0
2023-01-06,Lower Manhattan,Peppermint Lg,6.0
2023-01-06,Lower Manhattan,Peppermint Rg,5.0
2023-01-06,Lower Manhattan,Scottish Cream Scone ,1.0
2023-01-06,Lower Manhattan,Serenity Green Tea Lg,2.0
2023-01-06,Lower Manhattan,Serenity Green Tea Rg,2.0
2023-01-06,Lower Manhattan,Spicy Eye Opener Chai Lg,4.0
2023-01-06,Lower Manhattan,Spicy Eye Opener Chai Rg,7.0
2023-01-06,Lower Manhattan,Sustainably Grown Organic Lg,1.0
2023-01-06,Lower Manhattan,Sustainably Grown Organic Rg,9.0
2023-01-06,Lower Manhattan,Traditional Blend Chai Lg,2.0
2023-01-06,Lower Manhattan,Traditional Blend Chai Rg,1.0
2023-01-07,Astoria,Almond Croissant,1.0
2023-01-07,Astoria,Brazilian Lg,4.0
2023-01-07,Astoria,Brazilian Rg,3.0
2023-01-07,Astoria,Brazilian Sm,4.0
2023-01-07,Astoria,Cappuccino Lg,4.0
2023-01-07,Astoria,Chocolate Chip Biscotti,3.0
2023-01-07,Astoria,Chocolate Croissant,6.0
2023-01-07,Astoria,Columbian Medium Roast Lg,1.0
2023-01-07,Astoria,Columbian Medium Roast Rg,2.0
2023-01-07,Astoria,Columbian Medium Roast Sm,7.0
2023-01-07,Astoria,Croissant,2.0
2023-01-07,Astoria,Dark chocolate Lg,7.0
2023-01-07,Astoria,Dark chocolate Rg,4.0
2023-01-07,Astoria,Earl Grey Lg,5.0
2023-01-07,Astoria,Earl Grey Rg,14.0
2023-01-07,Astoria,English Breakfast Lg,5.0
2023-01-07,Astoria,English Breakfast Rg,9.0
2023-01-07,Astoria,Espresso shot,6.0
2023-01-07,Astoria,Ethiopia Lg,4.0
2023-01-07,Astoria,Ethiopia Rg,11.0
2023-01-07,Astoria,Ethiopia Sm,3.0
2023-01-07,Astoria,Ginger Biscotti,1.0
2023-01-07,Astoria,Ginger Scone,1.0
2023-01-07,Astoria,Hazelnut Biscotti,4.0
2023-01-07,Astoria,Jamaican Coffee River Lg,3.0
2023-01-07,Astoria,Jamaican Coffee River Rg,8.0
2023-01-07,Astoria,Jamaican Coffee River Sm,10.0
2023-01-07,Astoria,Jumbo Savory Scone,3.0
2023-01-07,Astoria,Latte,11.0
